qid,rid,match
Q23013,R875230,0
Q00673,R942078,0
Q09660,R870583,0
Q25357,R000360,1
Q03316,R267633,1
Q21768,R200515,1
Q25785,R000790,1
Q00670,R180534,0
Q19227,R382322,1
Q29185,R004207,1
Q25649,R000653,1
Q02058,R273568,0
Q17042,R776748,0
Q25472,R000476,1
Q09279,R228820,1
Q02159,R111106,1
Q06746,R486123,1
Q14159,R191710,0
Q10629,R468715,0
Q06763,R738558,0
Q08098,R174250,0
Q30087,R005115,1
Q21463,R727815,1
Q12003,R301656,0
Q17132,R583010,1
Q17415,R875508,0
Q01525,R817050,0
Q10182,R260992,0
Q25509,R000513,1
Q11570,R829471,0
Q18580,R056805,0
Q24037,R595695,1
Q09166,R260800,1
Q07854,R012622,0
Q14883,R346372,1
Q25024,R000024,1
Q30272,R005300,1
Q23897,R910136,0
Q27206,R002218,1
Q03528,R827180,0
Q09959,R846234,1
Q04154,R315068,0
Q14747,R076888,0
Q22775,R294621,1
Q19738,R090196,1
Q27408,R002420,1
Q25428,R000432,1
Q24116,R604832,1
Q28520,R003539,1
Q24425,R748395,1
Q09211,R286375,0
Q05976,R065799,0
Q17942,R886581,0
Q25074,R000075,1
Q25330,R000333,1
Q26624,R001632,1
Q22859,R644572,0
Q08802,R663071,0
Q13827,R008908,0
Q29628,R004654,1
Q23872,R351350,1
Q18203,R887030,0
Q04315,R818512,0
Q09767,R379789,0
Q10112,R466267,0
Q29758,R004784,1
Q10278,R081419,1
Q06488,R634149,1
Q06052,R532328,0
Q00884,R045847,0
Q25114,R000116,1
Q30054,R005082,1
Q23818,R178428,0
Q14037,R110775,1
Q10480,R736479,1
Q12993,R350771,0
Q27671,R002683,1
Q10248,R747308,0
Q11948,R634915,0
Q23995,R588549,0
Q13221,R433190,1
Q29860,R004886,1
Q12016,R259000,1
Q10813,R432725,0
Q27957,R002974,1
Q26893,R001902,1
Q02660,R970368,0
Q02876,R636209,0
Q14435,R125346,0
Q26968,R001977,1
Q01849,R494882,1
Q05099,R716134,0
Q04987,R984954,0
Q04115,R562843,0
Q00492,R032018,0
Q09283,R201835,0
Q02126,R780437,1
Q15022,R424221,1
Q05577,R366419,1
Q26742,R001751,1
Q23957,R525831,0
Q04534,R854870,1
Q29597,R004623,1
Q17892,R351671,0
Q30616,R005646,1
Q27789,R002803,1
Q24365,R155069,0
Q07467,R107358,1
Q29977,R005004,1
Q05797,R990964,0
Q22199,R350088,0
Q09950,R785739,0
Q15000,R842850,1
Q25094,R000096,1
Q26600,R001608,1
Q03222,R082823,0
Q17885,R302732,1
Q14464,R693790,0
Q03217,R407074,1
Q18291,R587927,1
Q28628,R003647,1
Q25967,R000973,1
Q25457,R000461,1
Q28462,R003480,1
Q23706,R488098,1
Q27315,R002327,1
Q02974,R987219,1
Q13812,R057912,0
Q05875,R736600,1
Q13379,R936589,0
Q24499,R924776,0
Q22682,R149402,0
Q28593,R003612,1
Q16988,R601278,0
Q25961,R000967,1
Q23336,R644326,1
Q11039,R830091,0
Q23300,R144220,1
Q26425,R001433,1
Q00297,R956117,0
Q16093,R392782,1
Q18873,R116443,0
Q28855,R003875,1
Q21045,R313609,1
Q14087,R505415,0
Q02472,R447299,1
Q07027,R303741,0
Q26509,R001517,1
Q29604,R004630,1
Q29538,R004563,1
Q09673,R386381,1
Q25560,R000564,1
Q18388,R671665,1
Q26920,R001929,1
Q29477,R004502,1
Q13238,R029222,1
Q23916,R360148,1
Q10830,R156404,0
Q16512,R810628,1
Q13080,R781179,1
Q15246,R584320,0
Q05507,R896140,1
Q09651,R656383,0
Q06061,R198724,0
Q05039,R952604,1
Q28767,R003787,1
Q13246,R832937,0
Q26327,R001334,1
Q26029,R001035,1
Q11229,R831355,0
Q19783,R826706,0
Q21829,R448201,1
Q26983,R001992,1
Q02890,R771610,1
Q12116,R760844,1
Q26493,R001501,1
Q28324,R003342,1
Q15869,R252335,1
Q23200,R512775,0
Q16035,R243459,1
Q17301,R117761,0
Q10210,R119556,1
Q19633,R134636,0
Q23108,R970789,1
Q20533,R438125,1
Q19864,R873963,0
Q26825,R001834,1
Q21317,R811016,0
Q27026,R002035,1
Q06783,R698466,1
Q17364,R784032,1
Q28051,R003068,1
Q26169,R001176,1
Q22565,R752378,0
Q29262,R004284,1
Q08037,R401510,0
Q27828,R002843,1
Q07589,R546185,0
Q15546,R145156,0
Q28961,R003983,1
Q10066,R471440,1
Q13868,R713485,0
Q11679,R492455,0
Q08717,R651025,0
Q13069,R996459,1
Q07706,R814805,0
Q17513,R204203,0
Q19913,R737583,0
Q30214,R005242,1
Q21338,R633569,0
Q07536,R264332,1
Q08536,R722286,0
Q09204,R524179,0
Q16167,R287075,0
Q02061,R145079,1
Q28842,R003862,1
Q19748,R956219,0
Q02470,R989992,1
Q16628,R566927,0
Q27079,R002088,1
Q11514,R582011,0
Q27759,R002773,1
Q28136,R003154,1
Q19509,R620106,0
Q28601,R003620,1
Q30513,R005543,1
Q30065,R005093,1
Q00929,R814285,0
Q03782,R542612,1
Q01093,R720919,0
Q21555,R876785,0
Q28998,R004020,1
Q20733,R613234,1
Q28695,R003714,1
Q17505,R721370,0
Q14796,R473103,0
Q00550,R961078,1
Q03666,R093034,0
Q29792,R004818,1
Q23119,R251566,0
Q06929,R790733,0
Q00694,R055933,1
Q11581,R836260,0
Q28401,R003419,1
Q01753,R725001,0
Q24382,R264289,1
Q03614,R197284,0
Q27191,R002203,1
Q26470,R001478,1
Q23302,R156195,0
Q12791,R674913,1
Q27934,R002950,1
Q03927,R671583,0
Q23713,R882766,0
Q12500,R098383,0
Q28333,R003351,1
Q29755,R004781,1
Q25944,R000950,1
Q14308,R483289,1
Q14033,R377676,0
Q00552,R179424,1
Q00176,R615988,0
Q30091,R005119,1
Q24763,R167913,0
Q26900,R001909,1
Q26609,R001617,1
Q30133,R005161,1
Q14952,R507231,0
Q28530,R003549,1
Q30682,R005712,1
Q27472,R002484,1
Q16416,R782262,1
Q04859,R636878,0
Q29613,R004639,1
Q30223,R005251,1
Q27359,R002371,1
Q28436,R003454,1
Q25139,R000141,1
Q27259,R002271,1
Q25908,R000914,1
Q26429,R001437,1
Q05149,R787378,0
Q21196,R759421,0
Q16679,R863177,1
Q16151,R011846,0
Q22762,R917357,0
Q26474,R001482,1
Q08005,R921363,1
Q13687,R803454,0
Q20033,R062664,0
Q22046,R453501,0
Q03191,R376244,0
Q03034,R163636,1
Q26762,R001771,1
Q26469,R001477,1
Q30085,R005113,1
Q20159,R161311,0
Q07989,R477596,0
Q28365,R003383,1
Q26564,R001572,1
Q14624,R078287,0
Q29627,R004653,1
Q28018,R003035,1
Q13656,R264203,0
Q30202,R005230,1
Q28402,R003420,1
Q15210,R846568,1
Q07647,R896073,1
Q28748,R003768,1
Q09929,R374224,1
Q22771,R322483,1
Q28192,R003210,1
Q27560,R002572,1
Q21240,R851389,0
Q23632,R245110,1
Q28666,R003685,1
Q13877,R003985,0
Q23396,R327155,0
Q28307,R003325,1
Q01834,R727331,0
Q29966,R004993,1
Q20161,R087516,0
Q11635,R480212,1
Q08404,R185901,0
Q10387,R875729,0
Q16130,R435424,0
Q01612,R668207,1
Q09812,R848709,0
Q05541,R707011,0
Q02352,R522863,0
Q00482,R880265,0
Q25544,R000548,1
Q11661,R464523,0
Q07503,R455839,0
Q05899,R403703,1
Q00528,R428794,0
Q27685,R002699,1
Q11799,R576055,0
Q01451,R603756,0
Q25677,R000681,1
Q09516,R334690,0
Q19164,R984372,1
Q22567,R059078,0
Q01173,R351621,1
Q24384,R832297,0
Q19253,R503904,1
Q04931,R376429,0
Q27045,R002054,1
Q20766,R623140,0
Q26451,R001459,1
Q12682,R827928,0
Q29826,R004852,1
Q27252,R002264,1
Q19454,R526416,0
Q29314,R004338,1
Q11901,R684581,0
Q30526,R005556,1
Q22354,R966214,0
Q25369,R000372,1
Q09252,R764344,1
Q00480,R848625,1
Q07432,R228713,1
Q28539,R003558,1
Q22091,R027220,0
Q27209,R002221,1
Q08537,R254006,0
Q14296,R815827,1
Q09579,R665144,0
Q27124,R002135,1
Q26708,R001716,1
Q01872,R603355,1
Q23261,R318765,0
Q08495,R139877,1
Q01933,R627754,0
Q27988,R003005,1
Q20532,R531698,0
Q03179,R191078,0
Q00310,R539117,1
Q21469,R907656,1
Q14582,R367635,0
Q24345,R232539,0
Q12047,R977497,0
Q23204,R627551,1
Q18536,R280149,0
Q28455,R003473,1
Q14718,R216125,1
Q00409,R155605,1
Q28671,R003690,1
Q04354,R877392,0
Q25891,R000897,1
Q22636,R155140,0
Q23809,R121849,1
Q26270,R001277,1
Q11929,R707108,0
Q30118,R005146,1
Q04078,R881037,1
Q11269,R860253,1
Q18367,R553507,0
Q07524,R921915,0
Q07114,R740663,0
Q18256,R518648,1
Q08490,R176796,0
Q29638,R004664,1
Q00357,R691006,0
Q26430,R001438,1
Q24164,R974187,1
Q23558,R173444,1
Q16351,R730364,1
Q05606,R559566,1
Q04089,R052069,0
Q27867,R002882,1
Q15291,R044026,0
Q18855,R336872,0
Q09569,R388929,0
Q07492,R691369,1
Q25003,R000003,1
Q20873,R916377,1
Q10984,R706561,0
Q23237,R002639,0
Q06853,R890353,0
Q16475,R796641,1
Q25876,R000882,1
Q05371,R460759,0
Q01345,R496116,1
Q09784,R418380,0
Q15471,R931507,0
Q07268,R480933,1
Q15954,R920369,0
Q04013,R583372,0
Q29304,R004327,1
Q02392,R234191,0
Q29275,R004298,1
Q23019,R411896,0
Q12794,R920516,1
Q02562,R265623,0
Q27861,R002876,1
Q21284,R227614,0
Q01438,R665995,0
Q27364,R002376,1
Q07331,R162892,0
Q10117,R452168,0
Q00583,R347069,0
Q16671,R579651,1
Q23879,R987124,1
Q09545,R800883,0
Q22818,R294389,0
Q27372,R002384,1
Q13328,R186780,0
Q10137,R151557,0
Q27189,R002201,1
Q18428,R615420,1
Q28529,R003548,1
Q14649,R819006,1
Q16602,R560778,0
Q14375,R076687,0
Q04098,R429442,0
Q28085,R003102,1
Q08582,R316654,0
Q26127,R001134,1
Q28975,R003997,1
Q10464,R000785,1
Q09757,R548284,1
Q15897,R967829,0
Q10474,R127075,1
Q29286,R004309,1
Q20557,R727475,0
Q29451,R004475,1
Q21318,R743901,0
Q08115,R287475,0
Q12733,R741995,0
Q22437,R720237,0
Q05253,R735245,1
Q05448,R207153,0
Q26874,R001883,1
Q15345,R549471,1
Q15924,R808538,0
Q19873,R006759,0
Q20550,R086175,0
Q30560,R005590,1
Q24619,R818894,0
Q17920,R067424,1
Q25169,R000171,1
Q27115,R002125,1
Q26570,R001578,1
Q25013,R000013,1
Q15538,R481276,0
Q06188,R916786,0
Q21786,R169082,1
Q16853,R797017,0
Q23000,R679529,0
Q06402,R942873,0
Q17962,R941028,0
Q14722,R049642,1
Q29679,R004705,1
Q29256,R004278,1
Q13994,R408069,0
Q17743,R590158,0
Q30081,R005109,1
Q11886,R323976,0
Q08821,R990902,0
Q28429,R003447,1
Q01495,R847477,1
Q09872,R265219,0
Q21684,R238962,0
Q04618,R016215,1
Q30567,R005597,1
Q19979,R209641,0
Q22853,R474345,0
Q04732,R886748,1
Q00826,R713565,0
Q04491,R192913,0
Q26957,R001966,1
Q02893,R557320,0
Q28116,R003133,1
Q16197,R870059,0
Q02520,R620534,0
Q17745,R908800,0
Q22297,R259335,1
Q20526,R658092,0
Q15419,R151472,0
Q18433,R874385,0
Q14797,R450518,1
Q30319,R005348,1
Q29921,R004948,1
Q25049,R000050,1
Q28856,R003876,1
Q10768,R510436,0
Q02821,R580395,0
Q30555,R005585,1
Q16731,R622781,1
Q01571,R268943,0
Q14807,R496779,1
Q23862,R678286,0
Q25135,R000137,1
Q14493,R104727,0
Q29785,R004811,1
Q22568,R540862,0
Q17282,R403561,0
Q04342,R140266,0
Q13088,R864096,0
Q21844,R663954,1
Q17583,R050341,0
Q25256,R000259,1
Q02037,R070341,0
Q06947,R663317,1
Q18826,R610693,0
Q22218,R478380,0
Q28055,R003072,1
Q08215,R815764,1
Q01058,R277462,0
Q11805,R667754,1
Q29145,R004167,1
Q28257,R003275,1
Q08058,R547485,0
Q16012,R109859,0
Q27381,R002393,1
Q08071,R999435,0
Q26785,R001794,1
Q25752,R000756,1
Q24235,R677540,0
Q27327,R002339,1
Q22889,R246111,1
Q28175,R003193,1
Q20773,R983526,0
Q28424,R003442,1
Q25547,R000551,1
Q29046,R004068,1
Q05480,R475443,0
Q23786,R732214,0
Q11872,R819322,0
Q03344,R755748,0
Q11579,R484966,0
Q24006,R560549,0
Q01883,R864066,0
Q24176,R154336,0
Q06060,R765649,0
Q25465,R000469,1
Q14633,R613208,1
Q17280,R972926,0
Q30233,R005261,1
Q03202,R085186,0
Q24898,R049192,0
Q16219,R470540,0
Q14048,R379159,0
Q25579,R000583,1
Q09761,R899445,0
Q29748,R004774,1
Q28564,R003583,1
Q07370,R966593,0
Q25864,R000870,1
Q16168,R744241,1
Q04769,R599477,0
Q24606,R547126,0
Q30597,R005627,1
Q28911,R003932,1
Q26720,R001728,1
Q28103,R003120,1
Q14794,R881700,0
Q15042,R836627,0
Q05552,R955061,1
Q16417,R272044,0
Q14531,R953865,1
Q16514,R106681,1
Q05481,R567497,1
Q07688,R604746,0
Q02906,R399565,0
Q01588,R899255,1
Q29391,R004415,1
Q07229,R859081,0
Q21891,R478936,1
Q29709,R004735,1
Q10098,R194260,0
Q22693,R523710,0
Q16333,R396336,0
Q21626,R745382,0
Q00661,R574043,0
Q29446,R004470,1
Q09683,R067635,0
Q25220,R000223,1
Q07226,R813504,0
Q19321,R165745,0
Q25895,R000901,1
Q30003,R005030,1
Q15907,R710969,0
Q04140,R338808,0
Q15977,R128087,0
Q11319,R116931,0
Q21880,R921972,0
Q05818,R334156,0
Q17462,R213243,0
Q07199,R323115,0
Q15656,R504584,1
Q00302,R265474,0
Q09563,R809744,1
Q29779,R004805,1
Q06992,R046962,0
Q11427,R560258,1
Q30132,R005160,1
Q28347,R003365,1
Q26364,R001372,1
Q13008,R602182,0
Q03063,R780151,0
Q25558,R000562,1
Q02259,R968678,0
Q01903,R035933,0
Q22110,R457206,0
Q15318,R235973,0
Q14301,R346727,0
Q28784,R003804,1
Q29529,R004554,1
Q29896,R004923,1
Q04470,R045567,0
Q25270,R000273,1
Q12250,R145166,0
Q28346,R003364,1
Q29201,R004223,1
Q01669,R387582,0
Q18977,R539026,0
Q06489,R088901,1
Q13230,R512348,0
Q01784,R982921,0
Q13313,R578853,1
Q02733,R079391,0
Q13555,R246720,0
Q29269,R004292,1
Q21658,R630341,1
Q16362,R899476,0
Q25147,R000149,1
Q24194,R336207,0
Q22542,R661243,1
Q27305,R002317,1
Q08367,R337168,1
Q13777,R589540,0
Q01989,R112908,0
Q24627,R430957,0
Q27941,R002957,1
Q14906,R418753,0
Q20594,R676713,1
Q18790,R699760,1
Q25858,R000864,1
Q29311,R004335,1
Q21149,R411161,0
Q27842,R002857,1
Q03275,R572587,0
Q05750,R139106,0
Q29994,R005021,1
Q30108,R005136,1
Q14343,R431927,0
Q13580,R098581,0
Q01504,R654092,0
Q18381,R788090,0
Q27798,R002812,1
Q00734,R995812,0
Q05564,R253367,1
Q25077,R000079,1
Q14267,R943185,0
Q20154,R891565,1
Q10094,R106473,0
Q19926,R410800,0
Q02401,R417762,0
Q01128,R254830,1
Q07996,R591336,0
Q18728,R792579,0
Q26471,R001479,1
Q20365,R890596,0
Q05449,R187072,0
Q11683,R040920,0
Q26042,R001048,1
Q01559,R450464,1
Q08649,R663506,0
Q12091,R619715,0
Q11553,R904811,0
Q29055,R004077,1
Q22996,R995508,1
Q07121,R386286,1
Q25066,R000067,1
Q16630,R152505,1
Q30628,R005658,1
Q27991,R003008,1
Q30656,R005686,1
Q07808,R214955,1
Q04298,R883086,0
Q17065,R857364,1
Q30468,R005497,1
Q14836,R642134,0
Q10655,R791629,0
Q25481,R000485,1
Q09296,R458376,1
Q02082,R300821,0
Q26438,R001446,1
Q19975,R870391,1
Q04028,R411046,0
Q25439,R000443,1
Q04774,R357743,0
Q26417,R001425,1
Q23503,R534506,0
Q08675,R038214,1
Q07660,R771484,0
Q19290,R024942,0
Q14680,R648245,1
Q06547,R089947,1
Q18055,R085051,0
Q25343,R000346,1
Q13684,R287550,1
Q00192,R792427,0
Q04663,R137590,0
Q28934,R003956,1
Q23212,R887585,0
Q29988,R005015,1
Q04998,R578898,1
Q02019,R463204,1
Q07562,R309386,1
Q21992,R954558,0
Q23319,R527776,0
Q07010,R807406,0
Q15501,R159411,0
Q22196,R985174,0
Q03955,R743523,0
Q04453,R577821,1
Q28350,R003368,1
Q12321,R990900,1
Q25341,R000344,1
Q09975,R516330,1
Q01837,R469294,1
Q23792,R993039,0
Q27469,R002481,1
Q20119,R771048,0
Q09793,R497273,0
Q02495,R688470,0
Q02009,R063101,0
Q03897,R139025,1
Q05515,R628415,0
Q11329,R417869,0
Q25462,R000466,1
Q16500,R819783,0
Q17577,R127962,0
Q28631,R003650,1
Q01364,R462019,0
Q03216,R970520,0
Q02516,R768631,0
Q08869,R236202,1
Q08545,R272073,0
Q12313,R066602,0
Q17742,R507787,1
Q27340,R002352,1
Q29036,R004058,1
Q25599,R000603,1
Q19448,R467046,0
Q05964,R522183,0
Q10269,R947140,1
Q28648,R003667,1
Q23959,R383916,1
Q19954,R002223,0
Q09656,R860240,0
Q02925,R536225,0
Q18272,R004660,0
Q27719,R002733,1
Q21885,R234302,1
Q04067,R618891,1
Q10128,R154939,0
Q30535,R005565,1
Q10725,R941617,0
Q06404,R134016,1
Q27814,R002829,1
Q01687,R963574,0
Q22896,R099692,0
Q27201,R002213,1
Q28225,R003243,1
Q27366,R002378,1
Q21965,R195857,0
Q25242,R000245,1
Q10417,R706572,0
Q26723,R001731,1
Q21814,R813038,0
Q26648,R001656,1
Q14465,R236377,0
Q04874,R797564,0
Q27870,R002885,1
Q18396,R747077,0
Q28423,R003441,1
Q17417,R712477,1
Q01476,R560990,0
Q00018,R652963,0
Q11169,R935822,0
Q01199,R865574,0
Q06606,R590483,0
Q30681,R005711,1
Q30157,R005185,1
Q11012,R653993,0
Q11291,R769941,0
Q18170,R227463,0
Q29102,R004124,1
Q10783,R484358,0
Q29180,R004202,1
Q15725,R258657,0
Q01334,R159358,0
Q01876,R436329,1
Q25418,R000422,1
Q29531,R004556,1
Q20318,R640892,1
Q30204,R005232,1
Q05733,R228377,0
Q02576,R731618,1
Q26053,R001059,1
Q30604,R005634,1
Q29895,R004922,1
Q29560,R004585,1
Q28956,R003978,1
Q27245,R002257,1
Q10203,R520525,0
Q20696,R101305,0
Q29985,R005012,1
Q02373,R192430,1
Q23422,R097920,0
Q00879,R389227,0
Q02590,R999289,1
Q19363,R493459,0
Q15889,R242953,0
Q00596,R125688,1
Q08903,R198076,1
Q20204,R660358,0
Q27658,R002670,1
Q08786,R967940,0
Q27908,R002923,1
Q02017,R499846,0
Q23833,R708610,1
Q04560,R512138,0
Q00445,R166468,0
Q02816,R703109,0
Q16184,R706805,1
Q08241,R383489,1
Q27808,R002823,1
Q06764,R107943,1
Q05839,R352483,0
Q29295,R004318,1
Q10153,R335942,0
Q11518,R977920,0
Q03693,R502966,0
Q20614,R164716,0
Q15150,R683724,0
Q00742,R480181,1
Q06161,R809594,1
Q24186,R438462,0
Q08658,R012602,0
Q28624,R003643,1
Q30581,R005611,1
Q13676,R692351,1
Q09654,R899445,0
Q27712,R002726,1
Q01541,R746820,0
Q05491,R285810,1
Q23462,R447439,0
Q11647,R842420,0
Q15026,R151929,1
Q20036,R188537,0
Q27739,R002753,1
Q12198,R234164,1
Q04292,R524592,1
Q13381,R877409,1
Q11550,R050586,0
Q05941,R047502,0
Q12888,R334377,0
Q00476,R113784,0
Q07742,R028034,0
Q03511,R829271,1
Q21611,R992398,0
Q23924,R433589,1
Q02867,R238532,1
Q11408,R341642,1
Q08617,R742478,0
Q24300,R484783,0
Q14828,R778465,0
Q27363,R002375,1
Q08412,R434119,1
Q00172,R751965,0
Q14877,R706469,0
Q27379,R002391,1
Q30334,R005363,1
Q01706,R079620,0
Q11324,R169019,1
Q03866,R305394,0
Q18485,R772523,0
Q27251,R002263,1
Q24904,R285074,0
Q16140,R687969,0
Q10102,R794535,0
Q12188,R856994,0
Q28571,R003590,1
Q21252,R781057,0
Q16777,R523427,1
Q05747,R845684,0
Q25126,R000128,1
Q12172,R607927,0
Q21940,R845571,0
Q25948,R000954,1
Q28171,R003189,1
Q24683,R753276,1
Q13669,R560535,0
Q00711,R453029,0
Q04968,R818202,1
Q15683,R986381,1
Q07092,R030317,0
Q01064,R153506,0
Q06650,R393392,1
Q17904,R219151,1
Q00252,R832959,0
Q10324,R156503,0
Q20308,R477106,0
Q03827,R204183,0
Q29907,R004934,1
Q22742,R776341,1
Q04682,R358154,0
Q21964,R374375,1
Q14593,R096021,1
Q23943,R884727,0
Q29146,R004168,1
Q11448,R991743,0
Q15658,R604910,1
Q03914,R599419,1
Q13623,R228249,1
Q14134,R460114,0
Q14443,R114223,0
Q22018,R474628,0
Q30365,R005394,1
Q11473,R355848,0
Q30156,R005184,1
Q18344,R557790,0
Q11062,R884888,1
Q07555,R137489,0
Q13607,R789829,0
Q26667,R001675,1
Q04934,R388528,0
Q01122,R298091,0
Q27593,R002605,1
Q24939,R916579,0
Q21353,R794963,0
Q01725,R496956,1
Q27155,R002167,1
Q08830,R310349,1
Q13619,R311292,0
Q00298,R765740,0
Q08711,R525413,0
Q02620,R845390,0
Q25878,R000884,1
Q24137,R558327,0
Q02034,R014650,0
Q03943,R747169,1
Q01585,R040579,0
Q06805,R839096,0
Q29781,R004807,1
Q29335,R004359,1
Q26662,R001670,1
Q00921,R440711,0
Q15134,R142325,0
Q07499,R626697,1
Q01177,R848574,0
Q11410,R537339,1
Q02413,R014158,0
Q07662,R996169,0
Q20808,R791139,0
Q15254,R579757,1
Q08518,R598815,0
Q19822,R683179,0
Q12158,R687266,0
Q11541,R722582,0
Q14300,R103441,0
Q21312,R518671,0
Q06213,R205402,0
Q14779,R006332,0
Q27029,R002038,1
Q25761,R000765,1
Q02776,R352438,0
Q03409,R446699,0
Q00039,R846976,0
Q04364,R326979,1
Q04450,R387752,0
Q09288,R752090,1
Q16263,R998918,0
Q17022,R290782,0
Q20127,R567585,0
Q14489,R841557,0
Q03956,R018294,0
Q01348,R926030,1
Q22915,R016579,0
Q23166,R037216,0
Q29821,R004847,1
Q30544,R005574,1
Q19353,R333322,0
Q26378,R001386,1
Q01682,R936273,0
Q24566,R308320,0
Q14007,R240431,1
Q24268,R184613,0
Q25775,R000779,1
Q05028,R657271,0
Q21527,R266927,1
Q09633,R967370,0
Q29144,R004166,1
Q30019,R005046,1
Q27531,R002543,1
Q22598,R538121,0
Q18722,R286922,1
Q02567,R186213,0
Q19933,R930893,1
Q12058,R045797,1
Q21859,R510496,1
Q09721,R828420,1
Q29177,R004199,1
Q30316,R005345,1
Q06672,R082000,1
Q24350,R086125,0
Q18563,R749520,0
Q08416,R029141,0
Q26293,R001300,1
Q14140,R975244,1
Q17068,R590029,0
Q29543,R004568,1
Q08099,R646184,0
Q21598,R987637,1
Q05352,R159051,0
Q29263,R004285,1
Q22077,R065225,1
Q28287,R003305,1
Q18950,R549312,1
Q19449,R725091,0
Q06168,R307613,1
Q16839,R872464,1
Q26419,R001427,1
Q15198,R730685,1
Q07785,R018787,0
Q25109,R000111,1
Q26088,R001095,1
Q26356,R001364,1
Q16861,R263694,0
Q25168,R000170,1
Q30151,R005179,1
Q27950,R002967,1
Q22411,R001748,1
Q12224,R801543,0
Q27237,R002249,1
Q16717,R076196,1
Q12484,R595295,0
Q19790,R506638,0
Q22904,R181151,1
Q28796,R003816,1
Q17472,R079174,0
Q29859,R004885,1
Q29198,R004220,1
Q01311,R667635,0
Q06132,R480266,0
Q29614,R004640,1
Q19477,R431874,1
Q07444,R363581,0
Q15082,R096452,0
Q22125,R436976,0
Q28481,R003500,1
Q13920,R947003,0
Q15810,R466209,1
Q29043,R004065,1
Q00076,R561199,0
Q11002,R611073,1
Q15343,R474611,1
Q05612,R838503,0
Q18518,R240706,1
Q17971,R657247,1
Q21211,R600997,0
Q17553,R622638,0
Q07195,R970240,0
Q25076,R000078,1
Q03575,R702679,0
Q29807,R004833,1
Q16220,R011964,0
Q17985,R313616,1
Q07960,R061124,1
Q19049,R509395,0
Q06810,R248917,0
Q21233,R186808,1
Q29759,R004785,1
Q19481,R499662,0
Q12586,R956480,0
Q15914,R790470,0
Q17878,R541007,0
Q02356,R557435,1
Q27100,R002110,1
Q28753,R003773,1
Q20494,R694753,0
Q15066,R237648,0
Q07182,R426325,0
Q21424,R644524,1
Q17269,R791182,0
Q12855,R991979,0
Q29492,R004517,1
Q13300,R373895,0
Q21995,R022135,1
Q18465,R835950,1
Q08056,R255270,1
Q14237,R937072,1
Q10746,R561556,0
Q09844,R952672,0
Q29397,R004421,1
Q24807,R178079,0
Q06368,R435124,0
Q17479,R043238,0
Q30440,R005469,1
Q05021,R164007,1
Q30598,R005628,1
Q02010,R894877,0
Q10425,R656995,1
Q13781,R678919,1
Q22343,R460153,1
Q03774,R488581,1
Q24527,R016704,0
Q09496,R285365,0
Q15031,R749882,0
Q22019,R885612,0
Q19739,R189732,0
Q23094,R517031,0
Q04809,R430673,0
Q09369,R301763,1
Q22626,R586929,0
Q16103,R900517,0
Q14344,R106401,0
Q27474,R002486,1
Q18917,R021827,0
Q03500,R515300,0
Q02197,R916508,0
Q28165,R003183,1
Q04274,R669701,0
Q30556,R005586,1
Q12618,R726569,1
Q20129,R762924,1
Q28026,R003043,1
Q11720,R373691,0
Q17852,R805480,0
Q07279,R034325,0
Q14202,R504471,1
Q12755,R573945,0
Q29188,R004210,1
Q03581,R884921,1
Q30654,R005684,1
Q25459,R000463,1
Q19309,R736746,0
Q11698,R693891,0
Q26623,R001631,1
Q16082,R303027,0
Q30658,R005688,1
Q30669,R005699,1
Q26404,R001412,1
Q09988,R105385,1
Q15600,R433477,0
Q07762,R247474,1
Q27714,R002728,1
Q09247,R163450,1
Q00496,R261103,1
Q02266,R546670,0
Q29142,R004164,1
Q02196,R280076,1
Q21716,R236543,1
Q01249,R755228,0
Q09088,R012690,0
Q25966,R000972,1
Q23093,R688935,1
Q05683,R926544,0
Q05025,R631929,1
Q03456,R373350,1
Q22441,R930987,0
Q10388,R920652,0
Q30672,R005702,1
Q07820,R481084,0
Q12541,R028524,0
Q25815,R000820,1
Q20981,R823693,0
Q21009,R857279,0
Q28258,R003276,1
Q26480,R001488,1
Q27442,R002454,1
Q24428,R356201,1
Q27173,R002185,1
Q18225,R462517,1
Q00598,R351825,0
Q26164,R001171,1
Q25209,R000212,1
Q11775,R113266,1
Q11400,R102413,0
Q13417,R604527,0
Q09996,R643563,1
Q04565,R959502,0
Q26381,R001389,1
Q06089,R421068,0
Q28163,R003181,1
Q02774,R179303,0
Q28915,R003937,1
Q15375,R525302,1
Q20911,R067266,0
Q29407,R004431,1
Q29433,R004457,1
Q05337,R793769,0
Q07438,R372770,0
Q00091,R636567,0
Q29073,R004095,1
Q22294,R374833,1
Q01951,R626178,1
Q07334,R827540,0
Q18142,R913412,1
Q11376,R821345,0
Q12836,R712208,1
Q11898,R124510,1
Q20136,R813372,1
Q29697,R004723,1
Q12451,R427106,0
Q26823,R001832,1
Q11822,R944153,0
Q17458,R842976,1
Q09619,R964258,0
Q21544,R294632,1
Q01245,R034731,0
Q29138,R004160,1
Q14523,R497548,0
Q30327,R005356,1
Q19313,R501771,1
Q20837,R480263,0
Q05459,R942515,0
Q17457,R226392,1
Q06607,R225681,0
Q02527,R477070,0
Q23982,R383687,1
Q26245,R001252,1
Q08588,R821096,1
Q22418,R858280,0
Q08664,R221957,1
Q04008,R495541,1
Q26054,R001060,1
